station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,state_abbr
MPV,2024-04-04T08:26:00Z,31,27,84.92,150,4,0.01,29.61,NA,0.5,NA,VV ,NA,NA,NA,1000,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,26.25,KMPV 040826Z AUTO 15004KT 1/2SM SN FZFG VV010 M01/M03 A2961 RMK AO2 P0001 T10061028,NA,VT
MPV,2024-04-04T08:35:00Z,31,28,88.48,140,4,0.02,29.61,NA,0.5,NA,VV ,NA,NA,NA,900,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,26.25,KMPV 040835Z AUTO 14004KT 1/2SM SN FZFG VV009 M01/M02 A2961 RMK AO2 P0002 T10061022,NA,VT
MPV,2024-04-04T08:51:00Z,31,28,88.48,80,3,0.03,29.6,1003.6,0.75,NA,VV ,NA,NA,NA,700,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,27.55,KMPV 040851Z AUTO 08003KT 3/4SM -SN BR VV007 M01/M02 A2960 RMK AO2 SLP036 P0003 60003 T10061022 56021,NA,VT
MPV,2024-04-04T09:04:00Z,30,28,92.15,60,3,0.01,29.6,NA,1,NA,VV ,NA,NA,NA,700,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,26.4,KMPV 040904Z AUTO 06003KT 1SM -SN BR VV007 M01/M02 A2960 RMK AO2 P0001 T10111022,NA,VT
MPV,2024-04-04T09:16:00Z,30,28,92.15,0,0,0.02,29.59,NA,0.75,NA,VV ,NA,NA,NA,700,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,30,KMPV 040916Z AUTO 00000KT 3/4SM -SN BR VV007 M01/M02 A2959 RMK AO2 P0002 T10111022,NA,VT
MPV,2024-04-04T09:51:00Z,30,27,88.44,40,9,0.06,29.57,1002.6,0.5,NA,VV ,NA,NA,NA,400,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,21.03,KMPV 040951Z AUTO 04009KT 1/2SM SN FZFG VV004 M01/M03 A2957 RMK AO2 SLP026 P0006 T10111028,NA,VT
MPV,2024-04-04T10:14:00Z,30,27,88.44,60,9,0.02,29.55,NA,0.75,NA,VV ,NA,NA,NA,500,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,21.03,KMPV 041014Z AUTO 06009KT 3/4SM -SN BR VV005 M01/M03 A2955 RMK AO2 P0002 T10111028,NA,VT
MPV,2024-04-04T10:22:00Z,30,27,88.44,50,8,0.02,29.54,NA,1,16,VV ,NA,NA,NA,500,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,21.65,KMPV 041022Z AUTO 05008G16KT 1SM -SN BR VV005 M01/M03 A2954 RMK AO2 P0002 T10111028,NA,VT
MPV,2024-04-04T10:51:00Z,30,27,88.44,60,6,0.03,29.53,1001.4,0.75,NA,VV ,NA,NA,NA,600,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,23.12,KMPV 041051Z AUTO 06006KT 3/4SM -SN BR VV006 M01/M03 A2953 RMK AO2 SLP014 P0003 T10111028,NA,VT
MPV,2024-04-04T11:51:00Z,29,26,88.38,40,8,0.02,29.52,1000.9,0.75,17,BKN,OVC,NA,NA,400,1000,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,20.42,KMPV 041151Z AUTO 04008G17KT 3/4SM -SN BR BKN004 OVC010 M02/M03 A2952 RMK AO2 SLP009 P0002 60014 70028 T10171033 10000 21017 56027,NA,VT
MPV,2024-04-04T12:04:00Z,29,27,92.12,40,7,1e-4,29.51,NA,0.75,NA,SCT,OVC,NA,NA,400,1200,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,21.12,KMPV 041204Z AUTO 04007KT 3/4SM -SN BR SCT004 OVC012 M02/M03 A2951 RMK AO2 P0000 T10171028,NA,VT
MPV,2024-04-04T12:47:00Z,28.4,26.6,92.86,20,6,0.01,29.52,NA,0.25,NA,VV ,NA,NA,NA,900,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,21.19,KMPV 041247Z AUTO 02006KT 1/4SM SN FZFG VV009 M02/M03 A2952 RMK AO2 P0001,NA,VT
MPV,2024-04-04T12:51:00Z,29,26,88.38,20,6,0.01,29.52,1001,0.25,NA,VV ,NA,NA,NA,900,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,21.92,KMPV 041251Z AUTO 02006KT 1/4SM SN FZFG VV009 M02/M03 A2952 RMK AO2 SLP010 P0001 T10171033,NA,VT
MPV,2024-04-04T13:51:00Z,29,27,92.12,360,6,0.05,29.53,1001.2,0.25,NA,VV ,NA,NA,NA,600,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,21.92,KMPV 041351Z AUTO 36006KT 1/4SM SN FZFG VV006 M02/M03 A2953 RMK AO2 SLP012 P0005 T10171028,NA,VT
MPV,2024-04-04T14:05:00Z,29,27,92.12,10,5,0.01,29.53,NA,0.5,NA,VV ,NA,NA,NA,600,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,22.83,KMPV 041405Z AUTO 01005KT 1/2SM SN FZFG VV006 M02/M03 A2953 RMK AO2 P0001 T10171028,NA,VT
MPV,2024-04-04T14:51:00Z,29,27,92.12,360,6,0.04,29.54,1001.5,0.5,NA,VV ,NA,NA,NA,600,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,21.92,KMPV 041451Z AUTO 36006KT 1/2SM SN FZFG VV006 M02/M03 A2954 RMK AO2 SLP015 P0004 60010 T10171028 53006,NA,VT
MPV,2024-04-04T15:05:00Z,29,27,92.12,360,6,0.01,29.54,NA,0.25,NA,VV ,NA,NA,NA,400,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,21.92,KMPV 041505Z AUTO 36006KT 1/4SM SN FZFG VV004 M02/M03 A2954 RMK AO2 P0001 T10171028,NA,VT
MPV,2024-04-04T15:14:00Z,29,27,92.12,10,5,0.01,29.54,NA,0.5,NA,VV ,NA,NA,NA,400,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,22.83,KMPV 041514Z AUTO 01005KT 1/2SM SN FZFG VV004 M02/M03 A2954 RMK AO2 P0001 T10171028,NA,VT
MPV,2024-04-04T15:21:00Z,29,27,92.12,20,6,0.02,29.54,NA,0.5,NA,VV ,NA,NA,NA,500,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,21.92,KMPV 041521Z AUTO 02006KT 1/2SM SN FZFG VV005 M02/M03 A2954 RMK AO2 P0002 T10171028,NA,VT
MPV,2024-04-04T15:51:00Z,29,27,92.12,360,5,0.03,29.54,1001.8,0.25,NA,VV ,NA,NA,NA,600,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,22.83,KMPV 041551Z AUTO 36005KT 1/4SM SN FZFG VV006 M02/M03 A2954 RMK AO2 SLP018 P0003 T10171028,NA,VT
MPV,2024-04-04T16:51:00Z,30,28,92.15,10,5,0.06,29.55,1001.9,0.25,NA,VV ,NA,NA,NA,500,NA,NA,NA,+SN FZFG,NA,NA,NA,NA,NA,NA,24.02,KMPV 041651Z AUTO 01005KT 1/4SM +SN FZFG VV005 M01/M02 A2955 RMK AO2 SLP019 P0006 T10111022,NA,VT
MPV,2024-04-04T17:01:00Z,30,27,88.44,10,7,0.01,29.55,NA,0.25,NA,VV ,NA,NA,NA,400,NA,NA,NA,+SN FZFG,NA,NA,NA,NA,NA,NA,22.34,KMPV 041701Z AUTO 01007KT 1/4SM +SN FZFG VV004 M01/M03 A2955 RMK AO2 P0001 T10111028,NA,VT
MPV,2024-04-04T17:51:00Z,30,28,92.15,10,7,0.1,29.54,1001.8,0.25,NA,VV ,NA,NA,NA,400,NA,NA,NA,+SN FZFG,NA,NA,NA,NA,NA,NA,22.34,KMPV 041751Z AUTO 01007KT 1/4SM +SN FZFG VV004 M01/M02 A2954 RMK AO2 SLP018 P0010 60029 T10111022 11011 21017 50002,NA,VT
MPV,2024-04-04T18:51:00Z,31,28,88.48,360,8,0.07,29.53,1001.4,0.25,NA,VV ,NA,NA,NA,400,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,22.88,KMPV 041851Z AUTO 36008KT 1/4SM SN FZFG VV004 M01/M02 A2953 RMK AO2 SLP014 P0007 T10061022,NA,VT
MPV,2024-04-04T19:22:00Z,31,29,92.19,20,7,0.02,29.53,NA,0.5,NA,VV ,NA,NA,NA,400,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,23.56,KMPV 041922Z AUTO 02007KT 1/2SM SN FZFG VV004 M01/M02 A2953 RMK AO2 P0002 T10061017,NA,VT
MPV,2024-04-04T19:27:00Z,31,29,92.19,20,7,0.02,29.53,NA,0.25,NA,VV ,NA,NA,NA,500,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,23.56,KMPV 041927Z AUTO 02007KT 1/4SM SN FZFG VV005 M01/M02 A2953 RMK AO2 P0002 T10061017,NA,VT
MPV,2024-04-04T19:36:00Z,31,29,92.19,360,7,0.02,29.53,NA,0.5,NA,VV ,NA,NA,NA,400,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,23.56,KMPV 041936Z AUTO 36007KT 1/2SM SN FZFG VV004 M01/M02 A2953 RMK AO2 P0002 T10061017,NA,VT
MPV,2024-04-04T19:44:00Z,31,29,92.19,360,5,0.03,29.52,NA,0.5,NA,VV ,NA,NA,NA,500,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,25.21,KMPV 041944Z AUTO 36005KT 1/2SM SN FZFG VV005 M01/M02 A2952 RMK AO2 P0003 T10061017,NA,VT
MPV,2024-04-04T19:51:00Z,31,29,92.19,360,9,0.03,29.52,1001.1,0.5,14,VV ,NA,NA,NA,500,NA,NA,NA,SN FZFG,NA,NA,NA,NA,NA,NA,22.27,KMPV 041951Z AUTO 36009G14KT 1/2SM SN FZFG VV005 M01/M02 A2952 RMK AO2 SLP011 P0003 T10061017,NA,VT
MPV,2024-04-04T20:20:00Z,31,28,88.48,10,9,1e-4,29.52,NA,1,21,SCT,OVC,NA,NA,600,1000,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,22.27,KMPV 042020Z AUTO 01009G21KT 1SM -SN BR SCT006 OVC010 M01/M02 A2952 RMK AO2 P0000 T10061022,NA,VT
MPV,2024-04-04T20:33:00Z,31,29,92.19,20,7,1e-4,29.53,NA,1.25,NA,SCT,BKN,OVC,NA,600,1000,2400,NA,-SN BR,NA,NA,NA,NA,NA,NA,23.56,KMPV 042033Z AUTO 02007KT 1 1/4SM -SN BR SCT006 BKN010 OVC024 M01/M02 A2953 RMK AO2 P0000 T10061017,NA,VT
MPV,2024-04-04T20:40:00Z,31,29,92.19,10,7,1e-4,29.53,NA,1.75,NA,SCT,BKN,OVC,NA,600,1100,2500,NA,-SN BR,NA,NA,NA,NA,NA,NA,23.56,KMPV 042040Z AUTO 01007KT 1 3/4SM -SN BR SCT006 BKN011 OVC025 M01/M02 A2953 RMK AO2 P0000 T10061017,NA,VT
MPV,2024-04-04T20:44:00Z,31,29,92.19,360,7,1e-4,29.53,NA,2,NA,BKN,OVC,NA,NA,800,2300,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,23.56,KMPV 042044Z AUTO 36007KT 2SM -SN BR BKN008 OVC023 M01/M02 A2953 RMK AO2 P0000 T10061017,NA,VT
MPV,2024-04-04T20:51:00Z,32,30,92.22,360,5,1e-4,29.53,1001.2,2,NA,BKN,BKN,OVC,NA,600,1100,2300,NA,-SN BR,NA,NA,NA,NA,NA,NA,26.4,KMPV 042051Z AUTO 36005KT 2SM -SN BR BKN006 BKN011 OVC023 00/M01 A2953 RMK AO2 SLP012 P0000 60010 T00001011 55005,NA,VT
MPV,2024-04-04T21:00:00Z,32,29,88.53,360,10,1e-4,29.53,NA,3,15,SCT,BKN,OVC,NA,600,1200,2000,NA,-SN BR,NA,NA,NA,NA,NA,NA,22.97,KMPV 042100Z AUTO 36010G15KT 3SM -SN BR SCT006 BKN012 OVC020 00/M02 A2953 RMK AO2 P0000 T00001017,NA,VT
MPV,2024-04-04T21:28:00Z,32,28,84.98,10,8,1e-4,29.53,NA,3,NA,FEW,SCT,OVC,NA,900,1400,2600,NA,-SN BR,NA,NA,NA,NA,NA,NA,24.11,KMPV 042128Z AUTO 01008KT 3SM -SN BR FEW009 SCT014 OVC026 00/M02 A2953 RMK AO2 P0000 T00001022,NA,VT
MPV,2024-04-04T21:35:00Z,32,28,84.98,10,7,1e-4,29.53,NA,2.5,NA,FEW,BKN,OVC,NA,900,1400,2600,NA,-SN BR,NA,NA,NA,NA,NA,NA,24.78,KMPV 042135Z AUTO 01007KT 2 1/2SM -SN BR FEW009 BKN014 OVC026 00/M02 A2953 RMK AO2 P0000 T00001022,NA,VT
MPV,2024-04-04T21:51:00Z,32,29,88.53,360,7,1e-4,29.53,1001.2,2,NA,SCT,BKN,OVC,NA,1000,1400,2600,NA,-SN BR,NA,NA,NA,NA,NA,NA,24.78,KMPV 042151Z AUTO 36007KT 2SM -SN BR SCT010 BKN014 OVC026 00/M02 A2953 RMK AO2 SLP012 P0000 T00001017,NA,VT
MPV,2024-04-04T22:07:00Z,31,28,88.48,340,8,1e-4,29.52,NA,3,NA,FEW,BKN,OVC,NA,1000,2500,6000,NA,-SN BR,NA,NA,NA,NA,NA,NA,22.88,KMPV 042207Z AUTO 34008KT 3SM -SN BR FEW010 BKN025 OVC060 M01/M02 A2952 RMK AO2 P0000 T10061022,NA,VT
MPV,2024-04-04T22:51:00Z,31,28,88.48,340,8,1e-4,29.52,1001.1,7,NA,BKN,OVC,NA,NA,1500,2100,NA,NA,-SN,NA,NA,NA,NA,NA,NA,22.88,KMPV 042251Z AUTO 34008KT 7SM -SN BKN015 OVC021 M01/M02 A2952 RMK AO2 SLP011 P0000 T10061022,NA,VT
MPV,2024-04-04T23:48:00Z,30.2,26.6,86.28,340,6,1e-4,29.53,NA,2.5,NA,BKN,OVC,NA,NA,1500,2000,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,23.36,KMPV 042348Z AUTO 34006KT 2 1/2SM -SN BR BKN015 OVC020 M01/M03 A2953 RMK AO2 P0000,NA,VT
MPV,2024-04-04T23:51:00Z,31,27,84.92,340,6,1e-4,29.53,1001.3,3,NA,BKN,OVC,NA,NA,1500,2000,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,24.33,KMPV 042351Z AUTO 34006KT 3SM -SN BR BKN015 OVC020 M01/M03 A2953 RMK AO2 SLP013 P0000 60010 T10061028 10000 21011 55000,NA,VT
MPV,2024-04-05T00:07:00Z,31,27,84.92,350,7,1e-4,29.53,NA,2.5,NA,BKN,OVC,NA,NA,1500,2000,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,23.56,KMPV 050007Z AUTO 35007KT 2 1/2SM -SN BR BKN015 OVC020 M01/M03 A2953 RMK AO2 P0000 T10061028,NA,VT
MPV,2024-04-05T00:17:00Z,31,27,84.92,350,7,1e-4,29.53,NA,4,NA,BKN,OVC,NA,NA,1500,2000,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,23.56,KMPV 050017Z AUTO 35007KT 4SM -SN BR BKN015 OVC020 M01/M03 A2953 RMK AO2 P0000 T10061028,NA,VT
MPV,2024-04-05T00:51:00Z,31,27,84.92,330,9,1e-4,29.54,1001.7,5,NA,OVC,NA,NA,NA,1700,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,22.27,KMPV 050051Z AUTO 33009KT 5SM -SN BR OVC017 M01/M03 A2954 RMK AO2 SLP017 P0000 T10061028,NA,VT
MPV,2024-04-05T01:51:00Z,30,27,88.44,360,7,1e-4,29.53,1001.3,7,NA,BKN,OVC,NA,NA,1900,2500,NA,NA,-SN,NA,NA,NA,NA,NA,NA,22.34,KMPV 050151Z AUTO 36007KT 7SM -SN BKN019 OVC025 M01/M03 A2953 RMK AO2 SLP013 P0000 T10111028,NA,VT
MPV,2024-04-05T02:24:00Z,30,27,88.44,340,7,1e-4,29.52,NA,6,NA,FEW,OVC,NA,NA,900,2500,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,22.34,KMPV 050224Z AUTO 34007KT 6SM -SN BR FEW009 OVC025 M01/M03 A2952 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T02:51:00Z,30,27,88.44,340,6,1e-4,29.52,1001,5,NA,FEW,BKN,OVC,NA,800,2700,5000,NA,-SN BR,NA,NA,NA,NA,NA,NA,23.12,KMPV 050251Z AUTO 34006KT 5SM -SN BR FEW008 BKN027 OVC050 M01/M03 A2952 RMK AO2 SLP010 P0000 60000 T10111028 58003,NA,VT
MPV,2024-04-05T03:17:00Z,30,27,88.44,340,5,1e-4,29.51,NA,3,NA,BKN,BKN,OVC,NA,700,2700,3600,NA,-SN BR,NA,NA,NA,NA,NA,NA,24.02,KMPV 050317Z AUTO 34005KT 3SM -SN BR BKN007 BKN027 OVC036 M01/M03 A2951 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T03:24:00Z,30,27,88.44,330,4,1e-4,29.51,NA,4,NA,SCT,BKN,OVC,NA,700,2700,3200,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050324Z AUTO 33004KT 4SM -SN BR SCT007 BKN027 OVC032 M01/M03 A2951 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T03:51:00Z,30,27,88.44,340,5,1e-4,29.5,1000.5,5,NA,BKN,BKN,OVC,NA,700,2600,6000,NA,-SN BR,NA,NA,NA,NA,NA,NA,24.02,KMPV 050351Z AUTO 34005KT 5SM -SN BR BKN007 BKN026 OVC060 M01/M03 A2950 RMK AO2 SLP005 P0000 T10111028,NA,VT
MPV,2024-04-05T04:01:00Z,30,27,88.44,340,6,1e-4,29.5,NA,5,NA,SCT,BKN,OVC,NA,700,3800,6500,NA,-SN BR,NA,NA,NA,NA,NA,NA,23.12,KMPV 050401Z AUTO 34006KT 5SM -SN BR SCT007 BKN038 OVC065 M01/M03 A2950 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T04:51:00Z,30,27,88.44,310,4,1e-4,29.49,1000.2,5,NA,SCT,OVC,NA,NA,800,5000,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050451Z AUTO 31004KT 5SM -SN BR SCT008 OVC050 M01/M03 A2949 RMK AO2 SLP002 P0000 T10111028 400061017,NA,VT
MPV,2024-04-05T05:42:00Z,30,27,88.44,320,4,1e-4,29.49,NA,3,NA,FEW,BKN,OVC,NA,500,2900,3500,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050542Z AUTO 32004KT 3SM -SN BR FEW005 BKN029 OVC035 M01/M03 A2949 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T05:51:00Z,30,27,88.44,310,4,1e-4,29.49,1000,4,NA,BKN,OVC,NA,NA,1100,2900,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050551Z AUTO 31004KT 4SM -SN BR BKN011 OVC029 M01/M03 A2949 RMK AO2 SLP000 P0000 60000 T10111028 11006 21011 56009,NA,VT
MPV,2024-04-05T06:51:00Z,30,27,88.44,310,5,1e-4,29.48,999.6,4,NA,OVC,NA,NA,NA,1200,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,24.02,KMPV 050651Z AUTO 31005KT 4SM -SN BR OVC012 M01/M03 A2948 RMK AO2 SLP996 P0000 T10111028,NA,VT
MPV,2024-04-05T07:09:00Z,30,27,88.44,300,4,1e-4,29.48,NA,5,NA,FEW,BKN,OVC,NA,400,1300,3000,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050709Z AUTO 30004KT 5SM -SN BR FEW004 BKN013 OVC030 M01/M03 A2948 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T07:49:00Z,30.2,26.6,86.28,300,4,1e-4,29.48,NA,3,NA,FEW,OVC,NA,NA,400,1600,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.32,KMPV 050749Z AUTO 30004KT 3SM -SN BR FEW004 OVC016 M01/M03 A2948 RMK AO2 P0000,NA,VT
MPV,2024-04-05T07:51:00Z,30,27,88.44,310,4,1e-4,29.48,999.5,3,NA,FEW,OVC,NA,NA,400,1600,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050751Z AUTO 31004KT 3SM -SN BR FEW004 OVC016 M01/M03 A2948 RMK AO2 SLP995 P0000 T10111028,NA,VT
MPV,2024-04-05T07:58:00Z,30,27,88.44,310,4,1e-4,29.48,NA,2.5,NA,FEW,OVC,NA,NA,500,1500,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050758Z AUTO 31004KT 2 1/2SM -SN BR FEW005 OVC015 M01/M03 A2948 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T08:39:00Z,30,27,88.44,300,3,1e-4,29.47,NA,3,NA,SCT,SCT,OVC,NA,400,1400,2300,NA,-SN BR,NA,NA,NA,NA,NA,NA,26.4,KMPV 050839Z AUTO 30003KT 3SM -SN BR SCT004 SCT014 OVC023 M01/M03 A2947 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T08:51:00Z,30,27,88.44,310,3,1e-4,29.47,999.4,3,NA,SCT,SCT,OVC,NA,400,1400,2900,NA,-SN BR,NA,NA,NA,NA,NA,NA,26.4,KMPV 050851Z AUTO 31003KT 3SM -SN BR SCT004 SCT014 OVC029 M01/M03 A2947 RMK AO2 SLP994 P0000 60000 T10111028 58002,NA,VT
MPV,2024-04-05T08:59:00Z,30,27,88.44,310,4,1e-4,29.47,NA,3,NA,SCT,SCT,OVC,NA,400,1400,3100,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050859Z AUTO 31004KT 3SM -SN BR SCT004 SCT014 OVC031 M01/M03 A2947 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T09:09:00Z,30,27,88.44,310,4,1e-4,29.47,NA,3,NA,FEW,BKN,OVC,NA,400,1400,3300,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050909Z AUTO 31004KT 3SM -SN BR FEW004 BKN014 OVC033 M01/M03 A2947 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T09:33:00Z,30,27,88.44,310,4,1e-4,29.48,NA,3,NA,FEW,SCT,OVC,NA,400,1400,3100,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050933Z AUTO 31004KT 3SM -SN BR FEW004 SCT014 OVC031 M01/M03 A2948 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T09:40:00Z,30,27,88.44,330,4,1e-4,29.48,NA,3,NA,FEW,BKN,OVC,NA,400,1400,2900,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050940Z AUTO 33004KT 3SM -SN BR FEW004 BKN014 OVC029 M01/M03 A2948 RMK AO2 P0000 T10111028,NA,VT
MPV,2024-04-05T09:51:00Z,30,27,88.44,320,4,1e-4,29.48,999.6,3,NA,FEW,BKN,OVC,NA,400,1500,2900,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.08,KMPV 050951Z AUTO 32004KT 3SM -SN BR FEW004 BKN015 OVC029 M01/M03 A2948 RMK AO2 SLP996 P0000 T10111028,NA,VT
MPV,2024-04-05T10:51:00Z,30,27,88.44,320,4,1e-4,29.49,1000,7,NA,OVC,NA,NA,NA,1500,NA,NA,NA,-SN,NA,NA,NA,NA,NA,NA,25.08,KMPV 051051Z AUTO 32004KT 7SM -SN OVC015 M01/M03 A2949 RMK AO2 SLP000 P0000 T10111028,NA,VT
MPV,2024-04-05T11:51:00Z,30,27,88.44,320,5,1e-4,29.5,1000.3,4,NA,OVC,NA,NA,NA,2000,NA,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,24.02,KMPV 051151Z AUTO 32005KT 4SM -SN BR OVC020 M01/M03 A2950 RMK AO2 SNE06B25 SLP003 P0000 60000 70039 T10111028 11011 21011 53007,NA,VT
MPV,2024-04-05T12:42:00Z,31,28,88.48,320,5,1e-4,29.5,NA,2.5,NA,BKN,OVC,NA,NA,2400,3100,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.21,KMPV 051242Z AUTO 32005KT 2 1/2SM -SN BR BKN024 OVC031 M01/M02 A2950 RMK AO2 P0000 T10061022,NA,VT
MPV,2024-04-05T12:51:00Z,31,28,88.48,300,5,1e-4,29.5,1000.3,3,NA,BKN,OVC,NA,NA,2700,3300,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,25.21,KMPV 051251Z AUTO 30005KT 3SM -SN BR BKN027 OVC033 M01/M02 A2950 RMK AO2 SLP003 P0000 T10061022,NA,VT
MPV,2024-04-05T13:03:00Z,31,28,88.48,320,6,1e-4,29.5,NA,5,NA,FEW,OVC,NA,NA,800,3100,NA,NA,-SN BR,NA,NA,NA,NA,NA,NA,24.33,KMPV 051303Z AUTO 32006KT 5SM -SN BR FEW008 OVC031 M01/M02 A2950 RMK AO2 P0000 T10061022,NA,VT
MPV,2024-04-05T13:51:00Z,32,29,88.53,310,7,1e-4,29.51,1000.6,10,NA,OVC,NA,NA,NA,3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.78,KMPV 051351Z AUTO 31007KT 10SM OVC037 00/M02 A2951 RMK AO2 SNE07B26E36 SLP006 P0000 T00001017,NA,VT
MPV,2024-04-05T14:25:00Z,32,30,92.22,310,8,0,29.51,NA,10,NA,FEW,OVC,NA,NA,600,4100,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.11,KMPV 051425Z AUTO 31008KT 10SM FEW006 OVC041 00/M01 A2951 RMK AO2 T00001011,NA,VT
MPV,2024-04-05T14:51:00Z,33,31,92.25,300,8,0,29.51,1000.8,10,NA,FEW,OVC,NA,NA,800,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.34,KMPV 051451Z AUTO 30008KT 10SM FEW008 OVC044 01/M01 A2951 RMK AO2 SLP008 60000 T00061006 53004 $,NA,VT
MPV,2024-04-05T15:51:00Z,34,31,88.63,320,8,0,29.52,1000.9,10,NA,OVC,NA,NA,NA,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.58,KMPV 051551Z AUTO 32008KT 10SM OVC038 01/M01 A2952 RMK AO2 SLP009 T00111006,NA,VT
MPV,2024-04-05T16:51:00Z,35,31,85.17,320,9,1e-4,29.53,1001.1,10,NA,OVC,NA,NA,NA,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.24,KMPV 051651Z AUTO 32009KT 10SM OVC047 02/M01 A2953 RMK AO2 SNB13E45 SLP011 P0000 T00171006,NA,VT
MPV,2024-04-05T17:51:00Z,35,31,85.17,330,11,1e-4,29.53,1001.3,10,NA,BKN,OVC,NA,NA,6000,8500,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.26,KMPV 051751Z AUTO 33011KT 10SM BKN060 OVC085 02/M01 A2953 RMK AO2 SNB03E15 SLP013 P0000 60000 T00171006 10022 21011 53006,NA,VT
MPV,2024-04-05T18:51:00Z,36,32,85.23,320,8,0,29.54,1001.5,10,NA,FEW,OVC,NA,NA,6500,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.04,KMPV 051851Z AUTO 32008KT 10SM FEW065 OVC080 02/00 A2954 RMK AO2 SLP015 T00220000,NA,VT
